Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
1	2	27	56	0	1.037037037037037	-0.03703703703703698	1.0	14706at7088.fasta
0	0	50	87	94				13877at7088.fasta
0	5	40	71	18	0.0	1.0		12993at7088.fasta
2	2	58	99	163	1.706896551724138	-0.7068965517241379	0.6291760803551959	8136at7088.fasta
0	0	36	62	84				13947at7088.fasta
0	0	90	114	9				9603at7088.fasta
0	2	79	252	11	0.0	1.0		2718at7088.fasta
2	0	124	94	8				8067at7088.fasta
9	21	460	333	606	0.3102484472049689	0.6897515527950311	0.004041128602379252	273at7088.fasta
0	1	44	179	2	0.0	1.0		7277at7088.fasta
0	4	74	169	46	0.0	1.0		6940at7088.fasta
2	2	137	170	163	1.2408759124087592	-0.24087591240875916	1.0	8841at7088.fasta
4	2	97	191	106	3.938144329896907	-2.938144329896907	0.18610536354135904	3503at7088.fasta
1	0	28	96	6				12030at7088.fasta
1	3	83	135	72	0.5421686746987951	0.45783132530120485	1.0	11240at7088.fasta
2	7	158	325	43	0.5877034358047016	0.41229656419529837	0.7246866284638355	2645at7088.fasta
0	6	63	230	5	0.0	1.0		4479at7088.fasta
0	0	39	74	4				12406at7088.fasta
0	0	14	92	1				12792at7088.fasta
1	14	276	400	18	0.10351966873706005	0.8964803312629399	0.00650335559735293	1089at7088.fasta
2	0	108	62	43				11672at7088.fasta
1	6	151	185	70	0.2041942604856512	0.7958057395143487	0.13818053682692744	7664at7088.fasta
0	0	75	64	2				13655at7088.fasta
0	5	471	600	248	0.0	1.0		163at7088.fasta
2	8	259	147	78	0.14189189189189189	0.8581081081081081	0.006890337599158904	3358at7088.fasta
7	12	426	996	1548	1.363849765258216	-0.363849765258216	0.614595956668209	41at7088.fasta
0	5	128	67	182	0.0	1.0		3840at7088.fasta
0	4	53	119	58	0.0	1.0		9392at7088.fasta
5	3	91	84	84	1.5384615384615385	-0.5384615384615385	0.7231866246448653	8031at7088.fasta
0	0	72	192	2				6062at7088.fasta
1	2	108	97	9	0.44907407407407407	0.5509259259259259	0.6058098191382277	9443at7088.fasta
1	0	266	315	100				3104at7088.fasta
0	0	70	59	4				12609at7088.fasta
2	11	164	353	43	0.39135254988913526	0.6086474501108647	0.362934547506088	3539at7088.fasta
4	8	413	270	381	0.32687651331719125	0.6731234866828087	0.07454673053147723	2504at7088.fasta
0	6	168	120	259	0.0	1.0		4990at7088.fasta
0	1	85	94	33	0.0	1.0		8685at7088.fasta
0	0	181	205	127				6515at7088.fasta
0	1	99	189	38	0.0	1.0		4504at7088.fasta
0	0	96	97	7				12903at7088.fasta
0	1	107	102	56	0.0	1.0		9967at7088.fasta
0	0	121	117	28				7268at7088.fasta
0	0	19	91	0				11793at7088.fasta
0	0	57	38	6				12771at7088.fasta
69	15	396	467	112	5.424747474747474	-4.424747474747474	7.904384178871576e-11	572at7088.fasta
1	1	102	85	226	0.8333333333333334	0.16666666666666663	1.0	8174at7088.fasta
3	0	179	117	144				10609at7088.fasta
0	1	14	122	19	0.0	1.0		8874at7088.fasta
0	3	125	249	52	0.0	1.0		3306at7088.fasta
0	7	102	209	46	0.0	1.0		4480at7088.fasta
0	0	129	142	12				5531at7088.fasta
0	2	81	61	142	0.0	1.0		10673at7088.fasta
0	1	93	252	139	0.0	1.0		2994at7088.fasta
0	0	129	128	204				3592at7088.fasta
0	0	58	87	0				11881at7088.fasta
0	0	118	129	25				8793at7088.fasta
0	0	324	191	44				7897at7088.fasta
3	9	463	314	86	0.22606191504679624	0.7739380849532038	0.019076616269858425	1571at7088.fasta
0	1	63	77	2	0.0	1.0		10660at7088.fasta
1	1	160	93	138	0.58125	0.41874999999999996	1.0	6570at7088.fasta
0	0	68	207	3				4123at7088.fasta
1	3	130	132	80	0.3384615384615384	0.6615384615384616	0.6223258336280866	11997at7088.fasta
0	0	95	44	37				11234at7088.fasta
3	3	248	136	65	0.5483870967741935	0.4516129032258065	0.6706596288144094	10215at7088.fasta
0	0	16	90	6				13710at7088.fasta
1	0	169	118	134				10304at7088.fasta
0	0	88	147	94				5083at7088.fasta
0	5	267	233	27	0.0	1.0		2885at7088.fasta
0	2	92	197	77	0.0	1.0		5314at7088.fasta
0	0	54	213	94				2658at7088.fasta
0	0	109	142	6				8276at7088.fasta
0	2	234	63	84	0.0	1.0		10479at7088.fasta
2	3	353	128	181	0.2417374881964117	0.7582625118035883	0.12408613088709623	3908at7088.fasta
2	0	152	256	121				3209at7088.fasta
0	0	84	61	45				12251at7088.fasta
0	1	69	58	29	0.0	1.0		12450at7088.fasta
0	4	232	378	113	0.0	1.0		1587at7088.fasta
0	0	48	69	1				14292at7088.fasta
0	0	96	56	3				13157at7088.fasta
12	13	367	206	172	0.5181303709914065	0.48186962900859354	0.1362860966710238	3198at7088.fasta
1	3	247	184	12	0.24831309041835356	0.7516869095816464	0.31882467798689823	4709at7088.fasta
1	4	211	134	159	0.15876777251184834	0.8412322274881516	0.08120791653019066	6343at7088.fasta
4	27	341	443	127	0.192462256978386	0.807537743021614	0.0006062405553951211	1171at7088.fasta
0	0	66	50	26				13102at7088.fasta
1	3	167	238	134	0.4750499001996008	0.5249500998003992	0.6468970274373054	2031at7088.fasta
0	0	59	32	31				15973at7088.fasta
0	0	9	58	4				14510at7088.fasta
1	0	180	163	5				4726at7088.fasta
2	13	640	778	203	0.18701923076923077	0.8129807692307692	0.01659178967286376	215at7088.fasta
0	0	86	167	16				7219at7088.fasta
3	1	151	142	27	2.8211920529801326	-1.8211920529801326	0.6234954082411711	8043at7088.fasta
0	0	99	235	7				5887at7088.fasta
1	1	101	107	35	1.0594059405940595	-0.05940594059405946	1.0	7783at7088.fasta
6	5	162	185	75	1.3703703703703702	-0.37037037037037024	0.7613985459914101	4942at7088.fasta
0	4	44	181	30	0.0	1.0		4698at7088.fasta
0	0	116	54	89				8492at7088.fasta
0	0	49	63	11				13058at7088.fasta
0	0	13	54	0				14393at7088.fasta
0	2	182	266	232	0.0	1.0		1377at7088.fasta
5	11	240	240	11	0.45454545454545453	0.5454545454545454	0.20318752609104374	2269at7088.fasta
1	1	59	75	8	1.2711864406779663	-0.27118644067796627	1.0	12012at7088.fasta
0	0	45	45	182				13181at7088.fasta
0	7	166	118	195	0.0	1.0		7067at7088.fasta
0	0	116	124	58				5328at7088.fasta
6	5	742	361	303	0.5838274932614556	0.41617250673854445	0.35510075176493194	1999at7088.fasta
7	11	304	165	43	0.34539473684210525	0.6546052631578947	0.04209894809024705	4175at7088.fasta
2	5	521	346	497	0.2656429942418426	0.7343570057581574	0.12395404644399291	1515at7088.fasta
0	9	50	164	1	0.0	1.0		6874at7088.fasta
2	0	553	309	412				2038at7088.fasta
1	6	108	151	214	0.23302469135802467	0.7669753086419753	0.24581409406313134	5110at7088.fasta
0	1	121	158	63	0.0	1.0		7271at7088.fasta
0	11	120	235	21	0.0	1.0		4318at7088.fasta
0	3	93	59	148	0.0	1.0		11937at7088.fasta
0	1	29	95	2	0.0	1.0		10452at7088.fasta
0	2	114	180	32	0.0	1.0		6775at7088.fasta
33	24	518	593	368	1.5740830115830116	-0.5740830115830116	0.10376098117470708	511at7088.fasta
0	6	53	165	26	0.0	1.0		7056at7088.fasta
1	7	41	124	125	0.43205574912891986	0.5679442508710801	0.6813311265124894	9061at7088.fasta
1	5	219	259	151	0.2365296803652968	0.7634703196347032	0.22749450935615131	3474at7088.fasta
1	2	131	232	15	0.8854961832061068	0.11450381679389321	1.0	4878at7088.fasta
1	6	228	802	167	0.5862573099415205	0.4137426900584795	1.0	179at7088.fasta
0	0	77	52	78				13112at7088.fasta
0	5	188	318	67	0.0	1.0		1750at7088.fasta
0	0	27	46	20				13870at7088.fasta
0	0	109	113	5				9638at7088.fasta
2	6	245	191	98	0.2598639455782313	0.7401360544217688	0.14671476137975017	3074at7088.fasta
0	0	154	165	14				8930at7088.fasta
22	7	294	228	223	2.43731778425656	-1.4373177842565599	0.052191940409819615	2912at7088.fasta
1	3	134	116	24	0.2885572139303482	0.7114427860696517	0.34328231253505165	9699at7088.fasta
2	0	145	200	11				2703at7088.fasta
0	0	183	131	150				3048at7088.fasta
0	0	261	303	163				2949at7088.fasta
0	0	241	98	88				5223at7088.fasta
13	37	889	832	262	0.32882376189462803	0.671176238105372	0.00045243831572875216	137at7088.fasta
0	0	43	44	47				15237at7088.fasta
3	1	258	175	167	2.0348837209302326	-1.0348837209302326	0.6513666656959832	7185at7088.fasta
0	2	67	120	7	0.0	1.0		9431at7088.fasta
0	5	70	78	53	0.0	1.0		12817at7088.fasta
0	0	35	91	3				11086at7088.fasta
0	4	5	111	0	0.0	1.0		10728at7088.fasta
0	0	70	76	5				12141at7088.fasta
1	6	384	145	261	0.06293402777777778	0.9370659722222222	0.0024913552537435832	3313at7088.fasta
4	4	119	328	109	2.7563025210084033	-1.7563025210084033	0.2204293085827984	1413at7088.fasta
3	14	363	460	148	0.2715466351829988	0.7284533648170012	0.04493520763477578	723at7088.fasta
1	2	160	142	399	0.44375	0.55625	0.6038920544340888	9214at7088.fasta
0	0	44	45	9				16168at7088.fasta
0	5	86	132	85	0.0	1.0		5616at7088.fasta
2	6	207	252	28	0.40579710144927533	0.5942028985507246	0.30656883135325436	3969at7088.fasta
2	15	241	249	23	0.13775933609958504	0.862240663900415	0.0022932378797617986	2775at7088.fasta
2	2	76	59	53	0.7763157894736843	0.2236842105263157	1.0	14960at7088.fasta
0	0	279	148	50				6523at7088.fasta
0	0	23	289	13				4073at7088.fasta
1	1	43	71	150	1.6511627906976745	-0.6511627906976745	1.0	11030at7088.fasta
4	8	91	174	63	0.9560439560439561	0.04395604395604391	1.0	3517at7088.fasta
0	0	55	79	130				8829at7088.fasta
1	0	113	220	3				3756at7088.fasta
2	3	141	185	7	0.8747044917257683	0.12529550827423175	1.0	4471at7088.fasta
2	2	58	192	10	3.3103448275862073	-2.3103448275862073	0.23772963177958742	4527at7088.fasta
0	2	128	174	68	0.0	1.0		3791at7088.fasta
0	0	39	52	18				12598at7088.fasta
0	0	31	36	9				14623at7088.fasta
0	1	38	193	68	0.0	1.0		3663at7088.fasta
0	0	244	191	9				3885at7088.fasta
0	0	137	133	171				6597at7088.fasta
11	1	176	105	496	6.5625	-5.5625	0.06150208736062522	8787at7088.fasta
26	9	124	172	179	4.007168458781362	-3.0071684587813623	0.00029165070821750056	6093at7088.fasta
0	1	175	247	70	0.0	1.0		3032at7088.fasta
0	0	37	45	0				14395at7088.fasta
2	4	71	130	3	0.915492957746479	0.08450704225352101	1.0	6980at7088.fasta
0	3	31	45	4	0.0	1.0		14422at7088.fasta
1	9	65	137	93	0.2341880341880342	0.7658119658119658	0.17822362087599491	7119at7088.fasta
1	4	28	123	14	1.0982142857142858	-0.09821428571428581	1.0	14175at7088.fasta
0	0	100	62	91				11110at7088.fasta
2	2	538	367	105	0.6821561338289962	0.3178438661710038	1.0	396at7088.fasta
4	1	68	90	617	5.294117647058823	-4.294117647058823	0.1709948648780136	10662at7088.fasta
6	8	330	500	327	1.1363636363636362	-0.13636363636363624	0.7909339615721851	844at7088.fasta
0	0	44	81	33				10613at7088.fasta
0	0	29	97	221				10625at7088.fasta
0	0	261	206	28				4768at7088.fasta
0	0	36	88	92				10633at7088.fasta
4	3	109	81	22	0.9908256880733944	0.00917431192660556	1.0	11779at7088.fasta
2	3	314	172	67	0.3651804670912951	0.634819532908705	0.35345079431167803	7263at7088.fasta
0	0	52	84	5				11067at7088.fasta
12	20	291	384	130	0.7917525773195876	0.2082474226804124	0.5869695948418356	1082at7088.fasta
0	4	73	117	16	0.0	1.0		9698at7088.fasta
0	0	154	224	22				5563at7088.fasta
12	11	326	331	64	1.1076408254322363	-0.1076408254322363	0.8352179919772198	1336at7088.fasta
1	1	69	90	21	1.3043478260869565	-0.30434782608695654	1.0	10424at7088.fasta
0	0	61	63	6				12564at7088.fasta
1	0	246	95	35				4784at7088.fasta
1	1	148	198	1	1.3378378378378377	-0.3378378378378377	1.0	4032at7088.fasta
1	1	86	76	1	0.8837209302325582	0.11627906976744184	1.0	10406at7088.fasta
4	4	129	67	31	0.5193798449612403	0.48062015503875966	0.4530622918853967	9839at7088.fasta
0	0	33	87	0				11811at7088.fasta
1	0	100	84	14				12276at7088.fasta
1	5	136	121	18	0.17794117647058824	0.8220588235294117	0.10738606338122675	7813at7088.fasta
0	0	28	125	9				11594at7088.fasta
2	5	96	72	55	0.30000000000000004	0.7	0.24279093573156307	10917at7088.fasta
1	7	146	248	32	0.24266144814090018	0.7573385518590998	0.2673259307212086	7001at7088.fasta
0	0	289	1046	843				74at7088.fasta
0	2	57	65	60	0.0	1.0		11295at7088.fasta
0	0	8	125	11				10206at7088.fasta
3	2	712	304	254	0.6404494382022472	0.3595505617977528	0.6390921078409273	886at7088.fasta
0	0	16	67	38				13414at7088.fasta
1	0	186	104	136				8089at7088.fasta
0	0	101	106	21				9715at7088.fasta
0	0	55	46	2				14815at7088.fasta
7	8	334	399	42	1.0452844311377245	-0.04528443113772451	1.0	660at7088.fasta
1	5	105	111	58	0.21142857142857144	0.7885714285714286	0.2152483303389538	10160at7088.fasta
0	6	32	125	182	0.0	1.0		7566at7088.fasta
0	1	25	121	11	0.0	1.0		8150at7088.fasta
0	1	66	78	159	0.0	1.0		13003at7088.fasta
1	0	131	140	10				5916at7088.fasta
2	2	350	128	47	0.3657142857142857	0.6342857142857143	0.2950330852166454	8764at7088.fasta
0	0	326	338	61				1614at7088.fasta
2	11	84	104	12	0.22510822510822512	0.7748917748917749	0.04482346306064127	9337at7088.fasta
3	4	360	410	609	0.8541666666666666	0.14583333333333337	1.0	966at7088.fasta
1	4	138	422	32	0.7644927536231885	0.23550724637681153	1.0	2035at7088.fasta
5	1	131	234	149	8.931297709923664	-7.931297709923664	0.026583289320084483	3564at7088.fasta
3	1	76	41	48	1.6184210526315788	-0.6184210526315788	1.0	12626at7088.fasta
0	0	65	100	1				11336at7088.fasta
0	0	63	53	98				9274at7088.fasta
1	4	191	351	52	0.4594240837696335	0.5405759162303665	0.6616503622728975	903at7088.fasta
3	9	439	491	198	0.37281700835231585	0.6271829916476841	0.15260786594355583	1251at7088.fasta
3	1	66	307	359	13.954545454545453	-12.954545454545453	0.020524634573057175	1586at7088.fasta
0	2	357	271	93	0.0	1.0		1596at7088.fasta
0	2	408	196	21	0.0	1.0		3269at7088.fasta
0	0	73	186	10				5890at7088.fasta
0	1	276	304	160	0.0	1.0		1985at7088.fasta
0	0	140	112	43				7430at7088.fasta
0	0	70	106	23				8611at7088.fasta
0	0	258	118	65				13142at7088.fasta
0	5	242	227	102	0.0	1.0		1939at7088.fasta
6	5	219	154	502	0.8438356164383561	0.15616438356164386	0.7671507535500811	5397at7088.fasta
1	2	107	282	99	1.3177570093457944	-0.31775700934579443	1.0	2756at7088.fasta
0	0	67	82	42				12273at7088.fasta
2	10	42	84	4	0.4	0.6	0.33781440727563916	11375at7088.fasta
1	4	174	204	431	0.2931034482758621	0.7068965517241379	0.38105755209169967	4305at7088.fasta
0	10	365	405	157	0.0	1.0		947at7088.fasta
0	0	27	74	14				13082at7088.fasta
0	2	109	228	18	0.0	1.0		3834at7088.fasta
0	1	59	94	108	0.0	1.0		11492at7088.fasta
1	0	89	99	14				10107at7088.fasta
0	0	106	165	6				6845at7088.fasta
0	1	66	94	43	0.0	1.0		13037at7088.fasta
4	0	230	167	44				3224at7088.fasta
2	1	147	90	91	1.2244897959183674	-0.22448979591836737	1.0	13093at7088.fasta
6	4	228	177	11	1.1644736842105263	-0.16447368421052633	1.0	3211at7088.fasta
0	0	144	110	17				9521at7088.fasta
14	5	173	344	195	5.567630057803468	-4.567630057803468	0.0007637746937603285	1555at7088.fasta
1	8	83	87	34	0.1310240963855422	0.8689759036144578	0.03750638183682389	10822at7088.fasta
1	2	66	82	9	0.6212121212121212	0.3787878787878788	1.0	10543at7088.fasta
2	2	67	101	17	1.507462686567164	-0.5074626865671641	1.0	9448at7088.fasta
2	2	107	193	10	1.8037383177570094	-0.8037383177570094	0.6198189297743858	4959at7088.fasta
0	0	56	59	15				12673at7088.fasta
0	0	95	159	139				3480at7088.fasta
1	1	77	151	4	1.961038961038961	-0.9610389610389609	1.0	7854at7088.fasta
0	4	114	247	113	0.0	1.0		2818at7088.fasta
3	3	239	279	191	1.1673640167364017	-0.16736401673640167	1.0	2233at7088.fasta
0	0	91	212	47				3745at7088.fasta
1	1	130	194	81	1.4923076923076923	-0.49230769230769234	1.0	7409at7088.fasta
0	4	53	111	4	0.0	1.0		11065at7088.fasta
0	6	36	155	10	0.0	1.0		11283at7088.fasta
1	10	189	198	49	0.10476190476190476	0.8952380952380953	0.011507431716980208	3607at7088.fasta
0	0	22	39	1				15450at7088.fasta
0	0	47	82	100				10766at7088.fasta
0	3	152	220	13	0.0	1.0		3672at7088.fasta
0	2	38	75	52	0.0	1.0		12935at7088.fasta
0	0	4	130	0				9480at7088.fasta
8	4	450	226	81	1.0044444444444445	-0.004444444444444473	1.0	4182at7088.fasta
1	1	294	168	124	0.5714285714285714	0.4285714285714286	1.0	5748at7088.fasta
0	0	389	388	131				1235at7088.fasta
0	4	118	140	21	0.0	1.0		8591at7088.fasta
4	4	341	115	1152	0.33724340175953077	0.6627565982404693	0.21252860683106356	5530at7088.fasta
0	0	158	469	32				890at7088.fasta
2	5	164	232	83	0.5658536585365854	0.4341463414634146	0.7048341864172073	3051at7088.fasta
0	0	66	69	1				11451at7088.fasta
0	0	92	162	5				4443at7088.fasta
4	7	262	223	71	0.4863685932388222	0.5136314067611778	0.3604736549189772	3718at7088.fasta
3	2	138	177	42	1.9239130434782608	-0.9239130434782608	0.6576429135280586	6122at7088.fasta
0	7	63	229	6	0.0	1.0		4621at7088.fasta
0	1	57	85	191	0.0	1.0		11609at7088.fasta
0	0	135	261	9				2830at7088.fasta
0	8	58	236	38	0.0	1.0		3865at7088.fasta
9	32	456	354	135	0.2183388157894737	0.7816611842105263	1.6806893888698024e-05	2029at7088.fasta
1	3	90	261	61	0.9666666666666666	0.03333333333333344	1.0	1941at7088.fasta
0	1	11	68	10	0.0	1.0		13984at7088.fasta
7	6	247	434	143	2.049932523616734	-1.049932523616734	0.2457599518307832	1443at7088.fasta
0	0	78	142	12				9381at7088.fasta
0	1	7	63	4	0.0	1.0		13519at7088.fasta
0	0	145	248	147				2979at7088.fasta
3	0	115	197	25				4549at7088.fasta
0	0	26	83	0				11877at7088.fasta
0	0	53	102	240				7819at7088.fasta
0	0	185	167	6				5455at7088.fasta
1	2	179	100	261	0.27932960893854747	0.7206703910614525	0.2971584332983591	8585at7088.fasta
75	18	147	105	257	2.9761904761904767	-1.9761904761904767	0.00012715920447012937	7237at7088.fasta
1	0	43	51	72				13081at7088.fasta
6	18	214	147	100	0.2289719626168224	0.7710280373831776	0.0012165349396637127	7449at7088.fasta
0	3	92	114	289	0.0	1.0		8809at7088.fasta
0	0	26	95	55				11848at7088.fasta
4	3	257	372	103	1.9299610894941632	-0.9299610894941632	0.45334638590017395	2118at7088.fasta
231	120	186	139	124	1.4385752688172044	-0.43857526881720443	0.026544268237963874	3494at7088.fasta
1	0	39	58	15				13424at7088.fasta
0	0	91	185	1				4723at7088.fasta
0	0	151	261	28				4653at7088.fasta
0	2	39	81	315	0.0	1.0		6918at7088.fasta
0	1	158	194	96	0.0	1.0		2449at7088.fasta
1	7	484	605	158	0.17857142857142855	0.8214285714285714	0.08404678379923494	1874at7088.fasta
0	2	5	53	2	0.0	1.0		14016at7088.fasta
2	16	125	397	13	0.397	0.603	0.2674460270691502	1275at7088.fasta
0	0	145	207	20				3804at7088.fasta
2	8	92	249	5	0.6766304347826088	0.32336956521739124	1.0	2939at7088.fasta
0	0	52	83	6				14580at7088.fasta
5	7	113	239	26	1.5107458912768648	-0.5107458912768648	0.5354879700650766	5064at7088.fasta
10	27	575	727	373	0.46827697262479867	0.5317230273752014	0.043460519884334255	672at7088.fasta
14	11	705	436	219	0.7871050934880722	0.21289490651192777	0.5414754057574842	490at7088.fasta
0	5	74	171	80	0.0	1.0		8139at7088.fasta
8	15	510	962	1117	1.0060130718954248	-0.006013071895424771	1.0	65at7088.fasta
1	3	58	38	13	0.21839080459770113	0.7816091954022989	0.30228716791308835	14186at7088.fasta
0	0	150	91	108				6215at7088.fasta
0	0	68	47	13				13067at7088.fasta
5	1	137	79	29	2.883211678832117	-1.883211678832117	0.4225400985503139	8742at7088.fasta
1	5	83	57	26	0.13734939759036144	0.8626506024096385	0.08344113927385416	11218at7088.fasta
0	1	33	67	15	0.0	1.0		10734at7088.fasta
2	0	89	67	49				12087at7088.fasta
0	0	8	75	0				12419at7088.fasta
0	0	68	54	111				12125at7088.fasta
0	0	39	150	41				7773at7088.fasta
0	0	72	151	113				7007at7088.fasta
0	0	52	169	3				8205at7088.fasta
4	8	300	435	81	0.725	0.275	0.7700697934418719	1057at7088.fasta
1	0	122	187	257				3793at7088.fasta
0	1	84	204	77	0.0	1.0		4301at7088.fasta
0	0	83	92	80				10511at7088.fasta
0	1	84	161	835	0.0	1.0		7442at7088.fasta
1	5	117	172	58	0.294017094017094	0.7059829059829059	0.4074459563850247	7177at7088.fasta
3	5	158	204	1	0.7746835443037974	0.22531645569620262	1.0	4064at7088.fasta
4	5	167	185	42	0.8862275449101797	0.11377245508982026	1.0	5722at7088.fasta
2	0	89	66	1				12389at7088.fasta
0	0	65	39	75				13070at7088.fasta
0	1	91	115	4	0.0	1.0		9044at7088.fasta
8	8	237	296	432	1.248945147679325	-0.24894514767932496	0.7997130247583738	2452at7088.fasta
0	0	80	124	10				9055at7088.fasta
3	2	75	46	13	0.92	0.07999999999999996	1.0	13730at7088.fasta
0	2	62	125	16	0.0	1.0		8301at7088.fasta
0	0	220	225	19				3664at7088.fasta
0	0	4	97	0				11983at7088.fasta
3	2	117	55	70	0.7051282051282051	0.29487179487179493	0.6576095819667676	10547at7088.fasta
0	1	95	86	21	0.0	1.0		9527at7088.fasta
0	0	50	56	37				13555at7088.fasta
2	2	85	81	4	0.9529411764705883	0.04705882352941171	1.0	12427at7088.fasta
2	1	81	102	42	2.5185185185185186	-1.5185185185185186	0.5868247981501838	9931at7088.fasta
0	0	162	197	218				3889at7088.fasta
0	0	32	34	1				14098at7088.fasta
0	0	166	154	14				4200at7088.fasta
4	4	269	260	142	0.9665427509293679	0.03345724907063208	1.0	2259at7088.fasta
0	0	592	267	134				4639at7088.fasta
1	1	132	173	33	1.3106060606060608	-0.3106060606060608	1.0	6722at7088.fasta
0	3	100	110	5	0.0	1.0		8443at7088.fasta
0	0	263	156	353				3105at7088.fasta
0	0	84	125	36				7308at7088.fasta
7	11	475	808	15	1.082488038277512	-0.08248803827751194	1.0	196at7088.fasta
0	0	161	97	36				7264at7088.fasta
1	6	74	160	53	0.36036036036036034	0.6396396396396397	0.4402260108287721	5404at7088.fasta
2	14	176	373	54	0.30275974025974023	0.6972402597402598	0.10936457910121156	1650at7088.fasta
6	0	113	122	129				8032at7088.fasta
0	0	100	195	774				2895at7088.fasta
1	3	66	194	29	0.9797979797979797	0.020202020202020332	1.0	7112at7088.fasta
1	0	50	57	8				14149at7088.fasta
0	1	96	142	68	0.0	1.0		5559at7088.fasta
0	0	25	69	23				13285at7088.fasta
