Pn	Ps	Dn	Ds	skipped_codons	NI	alpha	pvalue	file
0	0	150	172	53				5327at7088.fasta
0	2	175	179	17	0.0	1.0		6386at7088.fasta
1	0	121	154	15				6115at7088.fasta
0	2	18	50	36	0.0	1.0		13703at7088.fasta
0	0	53	73	0				11272at7088.fasta
1	0	77	100	6				12217at7088.fasta
0	2	42	106	10	0.0	1.0		9601at7088.fasta
1	0	141	75	77				15055at7088.fasta
3	1	191	271	8	4.256544502617801	-3.2565445026178006	0.3125166795604778	3207at7088.fasta
1	2	26	68	0	1.3076923076923077	-0.3076923076923077	1.0	14706at7088.fasta
0	0	48	101	48				13877at7088.fasta
0	5	38	61	11	0.0	1.0		12993at7088.fasta
2	2	61	82	161	1.3442622950819672	-0.34426229508196715	1.0	8136at7088.fasta
0	0	73	78	24				13947at7088.fasta
0	0	81	124	12				9603at7088.fasta
0	2	49	265	9	0.0	1.0		2718at7088.fasta
2	0	108	118	5				8067at7088.fasta
46	32	529	527	271	1.4320652173913042	-0.4320652173913042	0.15873926335789212	273at7088.fasta
0	1	41	180	2	0.0	1.0		7277at7088.fasta
0	4	87	158	12	0.0	1.0		6940at7088.fasta
2	2	121	185	184	1.5289256198347108	-0.5289256198347108	0.6504718835132167	8841at7088.fasta
7	4	125	213	13	2.9819999999999998	-1.9819999999999998	0.11078512100069716	3503at7088.fasta
1	0	30	97	1				12030at7088.fasta
1	3	71	166	63	0.7793427230046948	0.22065727699530524	1.0	11240at7088.fasta
2	9	131	328	41	0.556403731976251	0.44359626802374896	0.7357630748538437	2645at7088.fasta
0	6	60	220	12	0.0	1.0		4479at7088.fasta
0	0	41	67	0				12406at7088.fasta
0	0	12	92	1				12792at7088.fasta
1	13	252	399	14	0.1217948717948718	0.8782051282051282	0.022202894362044104	1089at7088.fasta
2	1	94	67	35	1.425531914893617	-0.42553191489361697	1.0	11672at7088.fasta
1	6	67	258	30	0.6417910447761194	0.35820895522388063	1.0	7664at7088.fasta
0	0	79	53	7				13655at7088.fasta
0	5	379	738	287	0.0	1.0		163at7088.fasta
4	8	154	260	13	0.8441558441558441	0.1558441558441559	1.0	3358at7088.fasta
11	12	349	1027	1486	2.6974689589302767	-1.6974689589302767	0.02678627078534196	41at7088.fasta
0	6	164	143	78	0.0	1.0		3840at7088.fasta
0	4	52	122	9	0.0	1.0		9392at7088.fasta
5	3	82	91	85	1.8495934959349594	-0.8495934959349594	0.4838190823507024	8031at7088.fasta
0	0	49	158	6				6062at7088.fasta
1	2	79	96	4	0.6075949367088608	0.3924050632911392	1.0	9443at7088.fasta
1	0	219	331	45				3104at7088.fasta
0	0	58	67	20				12609at7088.fasta
2	10	138	336	71	0.48695652173913045	0.5130434782608695	0.5226182497974026	3539at7088.fasta
4	13	443	363	144	0.25212710540024313	0.7478728945997568	0.012641210582209265	2504at7088.fasta
0	8	205	227	14	0.0	1.0		4990at7088.fasta
0	1	86	95	52	0.0	1.0		8685at7088.fasta
0	0	186	203	321				6515at7088.fasta
0	1	105	209	46	0.0	1.0		4504at7088.fasta
0	0	91	102	3				12903at7088.fasta
0	2	111	108	50	0.0	1.0		9967at7088.fasta
0	0	112	140	51				7268at7088.fasta
0	0	26	95	0				11793at7088.fasta
0	0	52	38	50				12771at7088.fasta
69	15	335	566	62	7.771940298507462	-6.771940298507462	1.0112153346166496e-15	572at7088.fasta
1	1	151	107	67	0.7086092715231788	0.29139072847682124	1.0	8174at7088.fasta
3	0	163	110	75				10609at7088.fasta
0	1	12	112	7	0.0	1.0		8874at7088.fasta
0	3	149	261	31	0.0	1.0		3306at7088.fasta
0	7	129	230	3	0.0	1.0		4480at7088.fasta
0	0	112	162	6				5531at7088.fasta
0	2	101	85	129	0.0	1.0		10673at7088.fasta
0	1	72	288	128	0.0	1.0		2994at7088.fasta
0	0	110	208	21				3592at7088.fasta
0	0	50	64	1				11881at7088.fasta
0	0	103	120	29				8793at7088.fasta
0	0	329	175	43				7897at7088.fasta
2	9	380	352	70	0.20584795321637425	0.7941520467836257	0.03279793860602799	1571at7088.fasta
0	1	33	101	0	0.0	1.0		10660at7088.fasta
1	1	140	95	208	0.6785714285714286	0.3214285714285714	1.0	6570at7088.fasta
0	0	53	202	1				4123at7088.fasta
1	3	110	132	98	0.39999999999999997	0.6000000000000001	0.6291415406626465	11997at7088.fasta
1	0	69	48	14				11234at7088.fasta
3	3	182	143	85	0.7857142857142857	0.2142857142857143	1.0	10215at7088.fasta
0	0	16	90	10				13710at7088.fasta
1	0	119	148	78				10304at7088.fasta
0	0	51	223	32				5083at7088.fasta
0	5	273	238	9	0.0	1.0		2885at7088.fasta
0	4	77	237	26	0.0	1.0		5314at7088.fasta
0	0	74	240	307				2658at7088.fasta
0	0	113	123	9				8276at7088.fasta
2	2	233	86	42	0.36909871244635195	0.630901287553648	0.29961137666212995	10479at7088.fasta
0	3	321	138	147	0.0	1.0		3908at7088.fasta
2	0	67	310	116				3209at7088.fasta
0	0	85	72	7				12251at7088.fasta
0	1	54	61	38	0.0	1.0		12450at7088.fasta
0	5	145	425	65	0.0	1.0		1587at7088.fasta
0	0	42	68	0				14292at7088.fasta
0	0	72	63	5				13157at7088.fasta
12	14	361	240	72	0.5698456667985754	0.4301543332014246	0.2200399132407228	3198at7088.fasta
1	1	217	204	50	0.9400921658986175	0.05990783410138245	1.0	4709at7088.fasta
1	7	234	158	508	0.09645909645909646	0.9035409035409036	0.00976540038635515	6343at7088.fasta
4	30	294	486	100	0.2204081632653061	0.7795918367346939	0.0016338543963767803	1171at7088.fasta
0	0	65	62	6				13102at7088.fasta
1	4	181	271	38	0.3743093922651934	0.6256906077348066	0.6525043500925738	2031at7088.fasta
0	0	57	55	12				15973at7088.fasta
0	0	6	57	2				14510at7088.fasta
1	0	139	186	5				4726at7088.fasta
3	15	497	894	124	0.3597585513078471	0.6402414486921528	0.13502664641014311	215at7088.fasta
0	0	49	148	0				7219at7088.fasta
3	1	163	122	50	2.245398773006135	-1.2453987730061349	0.6390309517472148	8043at7088.fasta
0	0	108	219	25				5887at7088.fasta
1	1	99	116	31	1.1717171717171717	-0.1717171717171717	1.0	7783at7088.fasta
6	5	179	191	34	1.2804469273743015	-0.28044692737430155	0.7656205295469634	4942at7088.fasta
0	4	22	210	14	0.0	1.0		4698at7088.fasta
0	0	144	70	47				8492at7088.fasta
0	0	34	66	2				13058at7088.fasta
0	0	11	59	0				14393at7088.fasta
1	2	150	281	161	0.9366666666666668	0.06333333333333324	1.0	1377at7088.fasta
5	11	202	254	9	0.5715571557155715	0.42844284428442847	0.4430082604885519	2269at7088.fasta
1	1	60	67	1	1.1166666666666667	-0.1166666666666667	1.0	12012at7088.fasta
0	0	31	82	149				13181at7088.fasta
1	7	215	157	84	0.10431893687707641	0.8956810631229236	0.023380570360073984	7067at7088.fasta
0	0	99	170	50				5328at7088.fasta
6	6	637	511	187	0.8021978021978021	0.19780219780219788	0.774942151163847	1999at7088.fasta
8	11	252	194	37	0.5598845598845599	0.4401154401154401	0.24364719540289134	4175at7088.fasta
2	8	586	442	126	0.1885665529010239	0.8114334470989761	0.024111627179499145	1515at7088.fasta
0	9	41	186	2	0.0	1.0		6874at7088.fasta
1	0	516	290	525				2038at7088.fasta
1	6	215	157	109	0.12170542635658915	0.8782945736434109	0.04556411436722231	5110at7088.fasta
0	1	84	196	81	0.0	1.0		7271at7088.fasta
0	12	88	241	29	0.0	1.0		4318at7088.fasta
0	3	141	109	20	0.0	1.0		11937at7088.fasta
0	1	18	104	125	0.0	1.0		10452at7088.fasta
0	2	90	202	19	0.0	1.0		6775at7088.fasta
38	24	470	692	319	2.3312056737588653	-1.3312056737588653	0.0014115540188956366	511at7088.fasta
0	6	59	149	52	0.0	1.0		7056at7088.fasta
1	7	56	109	112	0.27806122448979587	0.7219387755102041	0.27411894527562153	9061at7088.fasta
2	7	222	288	88	0.37065637065637064	0.6293436293436294	0.31157356283312543	3474at7088.fasta
1	2	92	248	24	1.3478260869565217	-0.34782608695652173	1.0	4878at7088.fasta
1	6	191	837	156	0.7303664921465968	0.26963350785340323	1.0	179at7088.fasta
0	0	110	63	46				13112at7088.fasta
0	5	135	341	29	0.0	1.0		1750at7088.fasta
0	0	33	54	1				13870at7088.fasta
0	0	95	123	3				9638at7088.fasta
3	6	223	224	15	0.5022421524663677	0.4977578475336323	0.5035971335413122	3074at7088.fasta
0	0	93	171	12				8930at7088.fasta
26	7	309	255	141	3.065187239944522	-2.065187239944522	0.006651192034190996	2912at7088.fasta
0	4	99	108	58	0.0	1.0		9699at7088.fasta
2	0	171	206	28				2703at7088.fasta
0	0	127	182	135				3048at7088.fasta
0	0	254	354	97				2949at7088.fasta
0	0	238	84	60				5223at7088.fasta
14	37	734	930	265	0.47941674644671917	0.5205832535532808	0.021166595525043554	137at7088.fasta
0	0	37	65	35				15237at7088.fasta
2	1	197	250	74	2.5380710659898478	-1.5380710659898478	0.5861421545232791	7185at7088.fasta
0	2	45	114	0	0.0	1.0		9431at7088.fasta
0	5	55	75	1	0.0	1.0		12817at7088.fasta
0	0	29	96	5				11086at7088.fasta
0	4	5	101	0	0.0	1.0		10728at7088.fasta
0	0	32	90	3				12141at7088.fasta
1	10	255	239	216	0.09372549019607844	0.9062745098039215	0.005284342555155846	3313at7088.fasta
4	4	96	367	89	3.822916666666667	-2.822916666666667	0.06661007646322831	1413at7088.fasta
2	14	230	539	65	0.33478260869565213	0.6652173913043479	0.17035533684784976	723at7088.fasta
1	2	313	194	123	0.30990415335463256	0.6900958466453675	0.5617724861706512	9214at7088.fasta
0	0	45	43	7				16168at7088.fasta
0	5	102	163	14	0.0	1.0		5616at7088.fasta
2	6	202	208	49	0.3432343234323432	0.6567656765676568	0.28545538448681107	3969at7088.fasta
2	16	185	265	10	0.17905405405405406	0.8209459459459459	0.012290297612594592	2775at7088.fasta
2	2	81	34	45	0.4197530864197531	0.5802469135802468	0.5834504822025022	14960at7088.fasta
0	0	268	144	25				6523at7088.fasta
0	0	24	259	13				4073at7088.fasta
2	3	82	132	62	1.073170731707317	-0.07317073170731692	1.0	11030at7088.fasta
4	8	80	203	11	1.26875	-0.26875000000000004	0.7467143126169699	3517at7088.fasta
0	0	100	132	13				8829at7088.fasta
1	0	87	200	5				3756at7088.fasta
2	3	104	189	4	1.2115384615384615	-0.21153846153846145	1.0	4471at7088.fasta
2	2	24	206	6	8.583333333333334	-7.583333333333334	0.06203283175312182	4527at7088.fasta
0	2	160	194	63	0.0	1.0		3791at7088.fasta
0	0	44	53	10				12598at7088.fasta
0	0	28	42	25				14623at7088.fasta
0	2	60	205	50	0.0	1.0		3663at7088.fasta
0	0	209	192	9				3885at7088.fasta
0	0	140	121	224				6597at7088.fasta
13	3	364	217	152	2.583333333333333	-1.583333333333333	0.1883801375866282	8787at7088.fasta
29	10	66	201	144	8.831818181818182	-7.831818181818182	2.7233855681811224e-09	6093at7088.fasta
0	1	164	275	48	0.0	1.0		3032at7088.fasta
0	0	26	47	0				14395at7088.fasta
2	4	64	149	2	1.1640625	-0.1640625	1.0	6980at7088.fasta
0	3	29	56	26	0.0	1.0		14422at7088.fasta
1	9	50	167	79	0.3711111111111111	0.6288888888888888	0.46349664200552676	7119at7088.fasta
1	4	26	121	12	1.1634615384615383	-0.16346153846153832	1.0	14175at7088.fasta
0	0	123	60	56				11110at7088.fasta
2	2	552	386	68	0.6992753623188406	0.3007246376811594	1.0	396at7088.fasta
19	2	64	80	639	11.875	-10.875	8.58748074896408e-05	10662at7088.fasta
6	8	258	542	260	1.5755813953488373	-0.5755813953488373	0.3996030077793667	844at7088.fasta
0	0	52	73	30				10613at7088.fasta
0	0	27	130	251				10625at7088.fasta
0	0	233	206	21				4768at7088.fasta
0	0	15	119	140				10633at7088.fasta
4	3	85	83	12	1.3019607843137253	-0.3019607843137253	1.0	11779at7088.fasta
1	3	245	228	54	0.31020408163265306	0.689795918367347	0.3583603778267935	7263at7088.fasta
0	0	45	87	14				11067at7088.fasta
11	19	279	364	73	0.7553291831729863	0.24467081682701375	0.5726407662183155	1082at7088.fasta
0	5	60	126	18	0.0	1.0		9698at7088.fasta
0	0	81	269	13				5563at7088.fasta
12	11	309	340	94	1.2003530450132391	-0.20035304501323914	0.6777926978278797	1336at7088.fasta
0	1	82	80	9	0.0	1.0		10424at7088.fasta
0	0	60	60	2				12564at7088.fasta
1	0	227	90	64				4784at7088.fasta
1	1	113	231	1	2.0442477876106198	-1.0442477876106198	0.5510429756220157	4032at7088.fasta
1	1	76	77	49	1.013157894736842	-0.013157894736842035	1.0	10406at7088.fasta
4	3	112	106	10	1.2619047619047619	-0.26190476190476186	1.0	9839at7088.fasta
0	0	32	96	12				11811at7088.fasta
1	0	92	85	20				12276at7088.fasta
1	5	111	136	9	0.24504504504504507	0.7549549549549549	0.2317629174888423	7813at7088.fasta
0	0	13	128	2				11594at7088.fasta
3	5	99	93	18	0.5636363636363636	0.4363636363636364	0.49147921803879324	10917at7088.fasta
1	7	113	271	13	0.34260429835651074	0.6573957016434893	0.44671759289921653	7001at7088.fasta
0	0	209	1042	810				74at7088.fasta
0	3	56	102	0	0.0	1.0		11295at7088.fasta
0	0	4	113	4				10206at7088.fasta
3	1	673	326	678	1.4531946508172364	-0.4531946508172364	1.0	886at7088.fasta
0	0	5	93	29				13414at7088.fasta
1	0	180	170	13				8089at7088.fasta
0	0	109	91	35				9715at7088.fasta
0	0	42	50	6				14815at7088.fasta
5	7	307	380	69	0.8841321544904608	0.11586784550953921	1.0	660at7088.fasta
1	7	76	161	12	0.3026315789473684	0.6973684210526316	0.44115981603779736	10160at7088.fasta
0	6	35	136	176	0.0	1.0		7566at7088.fasta
0	1	15	136	80	0.0	1.0		8150at7088.fasta
0	1	57	74	107	0.0	1.0		13003at7088.fasta
1	0	115	125	3				5916at7088.fasta
2	2	317	141	75	0.444794952681388	0.555205047318612	0.590965748848923	8764at7088.fasta
0	0	236	414	34				1614at7088.fasta
2	11	86	110	12	0.23255813953488372	0.7674418604651163	0.07801477843171745	9337at7088.fasta
2	10	412	498	293	0.241747572815534	0.758252427184466	0.07588349242476014	966at7088.fasta
1	4	97	450	21	1.1597938144329898	-0.1597938144329898	1.0	2035at7088.fasta
5	1	94	257	212	13.670212765957448	-12.670212765957448	0.007101233572768238	3564at7088.fasta
3	1	70	47	47	2.0142857142857142	-1.0142857142857142	1.0	12626at7088.fasta
0	0	41	106	0				11336at7088.fasta
0	0	99	91	64				9274at7088.fasta
1	3	184	360	94	0.6521739130434783	0.34782608695652173	1.0	903at7088.fasta
5	10	390	532	113	0.682051282051282	0.31794871794871804	0.6025539372596946	1251at7088.fasta
4	1	52	274	351	21.076923076923077	-20.076923076923077	0.0032635095737050417	1586at7088.fasta
0	2	346	284	91	0.0	1.0		1596at7088.fasta
1	2	379	220	31	0.29023746701846964	0.7097625329815304	0.5581500378660151	3269at7088.fasta
0	0	95	178	5				5890at7088.fasta
1	5	264	378	48	0.2863636363636364	0.7136363636363636	0.4091474583515985	1985at7088.fasta
0	0	108	149	10				7430at7088.fasta
0	0	57	122	4				8611at7088.fasta
0	0	268	100	64				13142at7088.fasta
0	5	254	223	146	0.0	1.0		1939at7088.fasta
6	5	170	190	494	1.3411764705882352	-0.3411764705882352	0.7624884554881411	5397at7088.fasta
1	2	98	321	79	1.6377551020408165	-0.6377551020408165	0.5525756774099133	2756at7088.fasta
0	0	90	82	5				12273at7088.fasta
3	10	38	101	28	0.7973684210526315	0.2026315789473685	1.0	11375at7088.fasta
1	4	292	332	92	0.2842465753424658	0.7157534246575342	0.37887016127723994	4305at7088.fasta
0	10	409	424	122	0.0	1.0		947at7088.fasta
0	0	11	81	0				13082at7088.fasta
0	2	107	255	6	0.0	1.0		3834at7088.fasta
0	2	78	118	75	0.0	1.0		11492at7088.fasta
1	0	103	98	10				10107at7088.fasta
0	0	65	120	22				6845at7088.fasta
1	1	78	105	30	1.346153846153846	-0.34615384615384603	1.0	13037at7088.fasta
4	0	217	185	18				3224at7088.fasta
2	1	180	92	59	1.0222222222222221	-0.022222222222222143	1.0	13093at7088.fasta
6	4	215	190	14	1.3255813953488373	-0.32558139534883734	0.7562201668837608	3211at7088.fasta
0	0	132	91	48				9521at7088.fasta
14	5	117	424	116	10.147008547008545	-9.147008547008545	3.206775211131412e-06	1555at7088.fasta
1	7	83	83	33	0.14285714285714285	0.8571428571428572	0.06533234026610114	10822at7088.fasta
2	2	66	71	44	1.0757575757575757	-0.07575757575757569	1.0	10543at7088.fasta
2	2	53	108	6	2.0377358490566038	-1.0377358490566038	0.6013101235306834	9448at7088.fasta
2	2	77	195	93	2.5324675324675328	-1.5324675324675328	0.3236490580190993	4959at7088.fasta
0	0	33	66	37				12673at7088.fasta
0	0	159	191	67				3480at7088.fasta
1	2	62	147	54	1.1854838709677418	-0.18548387096774177	1.0	7854at7088.fasta
0	4	97	235	76	0.0	1.0		2818at7088.fasta
3	3	193	330	57	1.7098445595854923	-0.7098445595854923	0.6749653594827243	2233at7088.fasta
0	0	59	226	38				3745at7088.fasta
1	2	82	230	16	1.4024390243902438	-0.4024390243902438	1.0	7409at7088.fasta
0	4	38	110	1	0.0	1.0		11065at7088.fasta
0	6	29	146	15	0.0	1.0		11283at7088.fasta
1	8	195	225	28	0.14423076923076922	0.8557692307692308	0.04334990138449896	3607at7088.fasta
0	0	20	41	0				15450at7088.fasta
0	0	76	89	41				10766at7088.fasta
0	3	126	244	4	0.0	1.0		3672at7088.fasta
0	2	32	97	21	0.0	1.0		12935at7088.fasta
0	0	2	129	0				9480at7088.fasta
9	4	447	220	100	1.1073825503355705	-0.10738255033557054	1.0	4182at7088.fasta
1	1	239	226	48	0.9456066945606695	0.05439330543933052	1.0	5748at7088.fasta
0	0	293	467	111				1235at7088.fasta
0	4	96	164	14	0.0	1.0		8591at7088.fasta
8	11	607	315	547	0.3774150067395537	0.6225849932604464	0.04821297921998978	5530at7088.fasta
0	0	130	500	51				890at7088.fasta
2	6	150	253	74	0.5622222222222222	0.4377777777777778	0.7157067295235099	3051at7088.fasta
0	0	53	88	3				11451at7088.fasta
0	0	87	160	36				4443at7088.fasta
4	6	198	250	53	0.8417508417508417	0.1582491582491583	1.0	3718at7088.fasta
2	2	112	204	54	1.8214285714285712	-0.8214285714285712	0.6182412078397332	6122at7088.fasta
0	7	47	219	0	0.0	1.0		4621at7088.fasta
0	1	35	121	131	0.0	1.0		11609at7088.fasta
0	0	94	244	14				2830at7088.fasta
0	8	72	209	41	0.0	1.0		3865at7088.fasta
8	33	408	381	54	0.22638146167557932	0.7736185383244207	4.4310501500894436e-05	2029at7088.fasta
1	3	83	303	39	1.216867469879518	-0.2168674698795181	1.0	1941at7088.fasta
0	1	12	57	7	0.0	1.0		13984at7088.fasta
4	6	214	457	127	1.4236760124610592	-0.42367601246105924	0.7338120155158294	1443at7088.fasta
0	0	78	163	27				9381at7088.fasta
0	1	7	63	19	0.0	1.0		13519at7088.fasta
0	0	168	251	128				2979at7088.fasta
3	0	93	209	47				4549at7088.fasta
0	0	7	94	0				11877at7088.fasta
0	0	108	176	86				7819at7088.fasta
0	0	181	161	5				5455at7088.fasta
2	4	223	161	173	0.3609865470852018	0.6390134529147982	0.24671590282531644	8585at7088.fasta
61	17	102	152	260	5.347174163783161	-4.347174163783161	2.842317074506362e-09	7237at7088.fasta
1	0	30	64	70				13081at7088.fasta
7	20	134	212	20	0.5537313432835821	0.4462686567164179	0.22010839121825124	7449at7088.fasta
0	7	160	228	77	0.0	1.0		8809at7088.fasta
0	0	39	121	23				11848at7088.fasta
4	3	231	430	12	2.4819624819624817	-1.4819624819624817	0.24896645419669303	2118at7088.fasta
263	134	166	172	76	2.033627045495414	-1.0336270454954142	3.112631118550358e-06	3494at7088.fasta
1	0	33	64	21				13424at7088.fasta
0	0	83	176	1				4723at7088.fasta
0	0	123	249	24				4653at7088.fasta
0	2	116	218	69	0.0	1.0		6918at7088.fasta
0	1	168	200	35	0.0	1.0		2449at7088.fasta
1	7	419	698	118	0.23798158881691098	0.762018411183089	0.27056893307531404	1874at7088.fasta
0	2	2	60	2	0.0	1.0		14016at7088.fasta
2	16	102	406	10	0.4975490196078431	0.5024509803921569	0.5474022637594984	1275at7088.fasta
0	0	101	226	35				3804at7088.fasta
2	8	51	259	5	1.2696078431372548	-0.26960784313725483	0.673505718591809	2939at7088.fasta
0	0	40	85	3				14580at7088.fasta
5	7	106	249	11	1.6778975741239892	-0.6778975741239892	0.35919206395797604	5064at7088.fasta
8	20	474	785	463	0.6624472573839663	0.33755274261603374	0.43041927548094794	672at7088.fasta
14	10	587	543	219	1.2950596252129472	-0.29505962521294715	0.6805660777759096	490at7088.fasta
0	5	49	237	66	0.0	1.0		8139at7088.fasta
23	16	343	1045	369	4.379555393586006	-3.3795553935860063	7.961870403006915e-06	65at7088.fasta
1	3	36	45	20	0.41666666666666663	0.5833333333333334	0.6289739404430593	14186at7088.fasta
0	0	153	137	41				6215at7088.fasta
0	0	61	49	7				13067at7088.fasta
5	1	136	80	98	2.9411764705882355	-1.9411764705882355	0.4196345535934346	8742at7088.fasta
1	6	79	66	35	0.13924050632911392	0.8607594936708861	0.053044189373010586	11218at7088.fasta
0	1	25	78	67	0.0	1.0		10734at7088.fasta
2	0	96	83	9				12087at7088.fasta
0	0	5	84	0				12419at7088.fasta
0	0	68	112	52				12125at7088.fasta
0	0	40	156	27				7773at7088.fasta
2	0	84	152	48				7007at7088.fasta
0	0	56	159	1				8205at7088.fasta
4	9	236	463	55	0.871939736346516	0.128060263653484	1.0	1057at7088.fasta
1	0	109	254	178				3793at7088.fasta
0	1	52	281	35	0.0	1.0		4301at7088.fasta
0	0	92	107	64				10511at7088.fasta
0	1	67	151	912	0.0	1.0		7442at7088.fasta
1	5	153	153	54	0.2	0.8	0.21444710329032055	7177at7088.fasta
3	5	127	240	1	1.1338582677165354	-0.13385826771653542	1.0	4064at7088.fasta
4	5	98	215	18	1.7551020408163265	-0.7551020408163265	0.4717794300953384	5722at7088.fasta
2	0	79	62	1				12389at7088.fasta
0	0	93	44	44				13070at7088.fasta
0	1	70	127	5	0.0	1.0		9044at7088.fasta
11	8	208	297	460	1.963341346153846	-0.963341346153846	0.16128419646993528	2452at7088.fasta
0	0	96	106	11				9055at7088.fasta
3	2	57	61	11	1.6052631578947367	-0.6052631578947367	0.6746979380343148	13730at7088.fasta
0	2	41	127	0	0.0	1.0		8301at7088.fasta
0	0	194	232	24				3664at7088.fasta
0	0	19	84	2				11983at7088.fasta
3	2	119	76	35	0.9579831932773109	0.04201680672268915	1.0	10547at7088.fasta
0	1	73	108	23	0.0	1.0		9527at7088.fasta
0	0	68	40	39				13555at7088.fasta
2	2	82	90	6	1.0975609756097562	-0.09756097560975618	1.0	12427at7088.fasta
2	1	70	84	26	2.4	-1.4	0.5937475304641936	9931at7088.fasta
0	0	216	235	100				3889at7088.fasta
0	0	33	40	22				14098at7088.fasta
0	0	161	148	14				4200at7088.fasta
6	5	242	286	112	1.4181818181818182	-0.4181818181818182	0.7616359173188265	2259at7088.fasta
0	0	550	248	199				4639at7088.fasta
1	1	108	165	9	1.5277777777777777	-0.5277777777777777	1.0	6722at7088.fasta
